년월,시도명,읍면동명,업종명,이용금액,총 유동인구,데이터기준일자
2019-10,서귀포시,동홍동,기타 수상오락 서비스업,212000,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,기타 대형 종합 소매업,657044320,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,그외 기타 종합 소매업,7190500,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,12432000,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,과실 및 채소 소매업,84704010,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,건강보조식품 소매업,7871660,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,기타 외국식 음식점업,75705200,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,여관업,10625968,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,여행사업,1000000,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,욕탕업,1720000,18608398.77,2020-12-15
2019-10,서귀포시,서홍동,기타음식료품위주종합소매업,2769520,7161729.709,2020-12-15
2019-10,서귀포시,서홍동,기타 외국식 음식점업,16190000,7161729.709,2020-12-15
2019-10,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,3938600,7161729.709,2020-12-15
2019-10,서귀포시,서홍동,과실 및 채소 소매업,12721000,7161729.709,2020-12-15
2019-10,서귀포시,서홍동,건강보조식품 소매업,252200,7161729.709,2020-12-15
2019-10,서귀포시,동홍동,화장품 및 방향제 소매업,4725000,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,한식 음식점업,828201719,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",53897846,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,체인화 편의점,224766820,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,차량용 주유소 운영업,185902665,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,차량용 가스 충전업,42229860,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,중식 음식점업,18685800,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,전시 및 행사 대행업,15877800,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,일식 음식점업,82049000,18608398.77,2020-12-15
2019-10,서귀포시,동홍동,육류 소매업,80791143,18608398.77,2020-12-15
2019-10,서귀포시,대천동,휴양콘도 운영업,89144564,9099450.405,2020-12-15
2019-10,서귀포시,대천동,화장품 및 방향제 소매업,200000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,호텔업,99232669,9099450.405,2020-12-15
2019-10,서귀포시,대천동,한식 음식점업,459344500,9099450.405,2020-12-15
2019-10,서귀포시,대천동,관광 민예품 및 선물용품 소매업,3953000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,과실 및 채소 소매업,99735500,9099450.405,2020-12-15
2019-10,서귀포시,대천동,건강보조식품 소매업,1359000,9099450.405,2020-12-15
2019-10,서귀포시,대정읍,화장품 및 방향제 소매업,13438090,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,한식 음식점업,1018895330,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",50380060,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,체인화 편의점,249017250,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,차량용 주유소 운영업,512080932,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,차량용 가스 충전업,15115100,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,중식 음식점업,90552060,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,전시 및 행사 대행업,2825100,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,일식 음식점업,92585100,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,일반유흥 주점업,116468000,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,육류 소매업,29624600,18168343.33,2020-12-15
2019-10,서귀포시,대정읍,욕탕업,6727000,18168343.33,2020-12-15
2019-10,서귀포시,대천동,그외 기타 스포츠시설 운영업,220000,9099450.405,2020-12-15
2019-10,서귀포시,대정읍,여관업,35398210,18168343.33,2020-12-15
2019-10,서귀포시,대천동,기타 외국식 음식점업,23793000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,비알콜 음료점업,15922600,9099450.405,2020-12-15
2019-10,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",61266250,9099450.405,2020-12-15
2019-10,서귀포시,대천동,체인화 편의점,210703470,9099450.405,2020-12-15
2019-10,서귀포시,대천동,차량용 주유소 운영업,417360422,9099450.405,2020-12-15
2019-10,서귀포시,대천동,차량용 가스 충전업,339170,9099450.405,2020-12-15
2019-10,서귀포시,대천동,중식 음식점업,8717000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,전시 및 행사 대행업,1489000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,일식 음식점업,55238500,9099450.405,2020-12-15
2019-10,서귀포시,대천동,일반유흥 주점업,5020000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,여행사업,7480000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,여관업,122023533,9099450.405,2020-12-15
2019-10,서귀포시,대천동,스포츠 및 레크레이션 용품 임대업,1301000,9099450.405,2020-12-15
2019-10,서귀포시,대천동,슈퍼마켓,112806530,9099450.405,2020-12-15
2019-10,서귀포시,대천동,수산물 소매업,38950500,9099450.405,2020-12-15
2019-10,서귀포시,대천동,서양식 음식점업,73573825,9099450.405,2020-12-15
2019-10,서귀포시,대천동,빵 및 과자류 소매업,40827100,9099450.405,2020-12-15
2019-10,서귀포시,대천동,기타음식료품위주종합소매업,81700,9099450.405,2020-12-15
2019-10,서귀포시,예래동,일식 음식점업,28513300,7902449.127,2020-12-15
2019-10,서귀포시,남원읍,과실 및 채소 소매업,116048570,15299254.51,2020-12-15
2019-10,서귀포시,예래동,중식 음식점업,15767365,7902449.127,2020-12-15
2019-10,제주시,건입동,"피자, 햄버거, 샌드위치 및 유사 음식점업",22790890,10192882.6,2020-12-15
2019-10,제주시,건입동,체인화 편의점,137416120,10192882.6,2020-12-15
2019-10,제주시,건입동,차량용 주유소 운영업,372977181,10192882.6,2020-12-15
2019-10,제주시,건입동,차량용 가스 충전업,46992315,10192882.6,2020-12-15
2019-10,제주시,건입동,중식 음식점업,13310500,10192882.6,2020-12-15
2019-10,제주시,건입동,전시 및 행사 대행업,580000,10192882.6,2020-12-15
2019-10,제주시,건입동,한식 음식점업,666872308,10192882.6,2020-12-15
2019-10,제주시,건입동,자동차 임대업,7524500,10192882.6,2020-12-15
2019-10,제주시,건입동,일반유흥 주점업,36422000,10192882.6,2020-12-15
2019-10,제주시,건입동,육류 소매업,25275500,10192882.6,2020-12-15
2019-10,제주시,건입동,욕탕업,622500,10192882.6,2020-12-15
2019-10,제주시,건입동,여관업,293528559,10192882.6,2020-12-15
2019-10,제주시,건입동,스포츠 및 레크레이션 용품 임대업,56714933,10192882.6,2020-12-15
2019-10,제주시,건입동,슈퍼마켓,581290820,10192882.6,2020-12-15
2019-10,제주시,건입동,일식 음식점업,85539600,10192882.6,2020-12-15
2019-10,제주시,건입동,호텔업,1842000,10192882.6,2020-12-15
2019-10,제주시,건입동,화장품 및 방향제 소매업,1116000,10192882.6,2020-12-15
2019-10,제주시,구좌읍,골프장 운영업,329934500,15591889.16,2020-12-15
2019-10,제주시,구좌읍,욕탕업,4286000,15591889.16,2020-12-15
2019-10,제주시,구좌읍,여행사업,11167000,15591889.16,2020-12-15
2019-10,제주시,구좌읍,여관업,44318114,15591889.16,2020-12-15
2019-10,제주시,구좌읍,스포츠 및 레크레이션 용품 임대업,8981000,15591889.16,2020-12-15
2019-10,제주시,구좌읍,슈퍼마켓,118577970,15591889.16,2020-12-15
2019-10,제주시,구좌읍,수산물 소매업,26957900,15591889.16,2020-12-15
2019-10,제주시,구좌읍,서양식 음식점업,213008395,15591889.16,2020-12-15
2019-10,제주시,구좌읍,빵 및 과자류 소매업,4465400,15591889.16,2020-12-15
2019-10,제주시,구좌읍,비알콜 음료점업,66444770,15591889.16,2020-12-15
2019-10,제주시,구좌읍,기타음식료품위주종합소매업,232023016,15591889.16,2020-12-15
2019-10,제주시,구좌읍,기타 주점업,15565000,15591889.16,2020-12-15
2019-10,제주시,구좌읍,그외 기타 종합 소매업,3050000,15591889.16,2020-12-15
2019-10,제주시,구좌읍,그외 기타 스포츠시설 운영업,6689600,15591889.16,2020-12-15
2019-10,제주시,구좌읍,관광 민예품 및 선물용품 소매업,11522080,15591889.16,2020-12-15
2019-10,제주시,구좌읍,과실 및 채소 소매업,32177760,15591889.16,2020-12-15
2019-10,제주시,건입동,수산물 소매업,188026570,10192882.6,2020-12-15
2019-10,제주시,건입동,서양식 음식점업,60152120,10192882.6,2020-12-15
2019-10,제주시,건입동,빵 및 과자류 소매업,40871480,10192882.6,2020-12-15
2019-10,제주시,건입동,비알콜 음료점업,23382880,10192882.6,2020-12-15
2019-10,서귀포시,효돈동,서양식 음식점업,52229860,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,빵 및 과자류 소매업,5970400,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,비알콜 음료점업,7599300,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,기타음식료품위주종합소매업,40285810,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,기타 외국식 음식점업,5668000,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,그외 기타 종합 소매업,750000,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,관광 민예품 및 선물용품 소매업,770500,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,과실 및 채소 소매업,22741400,3845429.318,2020-12-15
2019-10,서귀포시,표선면,휴양콘도 운영업,257580582,12123171.9,2020-12-15
2019-10,서귀포시,표선면,화장품 및 방향제 소매업,12521280,12123171.9,2020-12-15
2019-10,서귀포시,표선면,한식 음식점업,881366210,12123171.9,2020-12-15
2019-10,서귀포시,표선면,"피자, 햄버거, 샌드위치 및 유사 음식점업",28481700,12123171.9,2020-12-15
2019-10,서귀포시,표선면,택시 운송업,530000,12123171.9,2020-12-15
2019-10,서귀포시,표선면,체인화 편의점,223520950,12123171.9,2020-12-15
2019-10,서귀포시,표선면,차량용 주유소 운영업,269908448,12123171.9,2020-12-15
2019-10,서귀포시,효돈동,수산물 소매업,8636500,3845429.318,2020-12-15
2019-10,제주시,구좌읍,육류 소매업,33066331,15591889.16,2020-12-15
2019-10,서귀포시,효돈동,슈퍼마켓,14980000,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,욕탕업,27200,3845429.318,2020-12-15
2019-10,제주시,건입동,면세점,135583415,10192882.6,2020-12-15
2019-10,제주시,건입동,기타음식료품위주종합소매업,32006000,10192882.6,2020-12-15
2019-10,제주시,건입동,기타 주점업,18570000,10192882.6,2020-12-15
2019-10,제주시,건입동,기타 외국식 음식점업,7995050,10192882.6,2020-12-15
2019-10,제주시,건입동,관광 민예품 및 선물용품 소매업,3970200,10192882.6,2020-12-15
2019-10,제주시,건입동,과실 및 채소 소매업,24711640,10192882.6,2020-12-15
2019-10,제주시,건입동,건강보조식품 소매업,160000,10192882.6,2020-12-15
2019-10,서귀포시,효돈동,한식 음식점업,177273986,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",3684700,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,체인화 편의점,60448840,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,차량용 주유소 운영업,144646822,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,차량용 가스 충전업,23158990,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,중식 음식점업,18330000,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,일식 음식점업,17408000,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,육류 소매업,24594720,3845429.318,2020-12-15
2019-10,서귀포시,효돈동,여관업,2666000,3845429.318,2020-12-15
2019-10,서귀포시,표선면,차량용 가스 충전업,21663310,12123171.9,2020-12-15
2019-10,제주시,구좌읍,일반유흥 주점업,19024620,15591889.16,2020-12-15
2019-10,제주시,구좌읍,전시 및 행사 대행업,180591550,15591889.16,2020-12-15
2019-10,제주시,도두동,스포츠 및 레크레이션 용품 임대업,22351100,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,슈퍼마켓,116219630,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,수산물 소매업,64332300,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,서양식 음식점업,19542350,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,빵 및 과자류 소매업,809500,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,비알콜 음료점업,6612320,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,여관업,60906982,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,기타 외국식 음식점업,170000,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,그외 기타 종합 소매업,55000,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,과실 및 채소 소매업,14890000,4330390.8610000005,2020-12-15
2019-10,제주시,노형동,휴양콘도 운영업,153676385,57283059.2,2020-12-15
2019-10,제주시,노형동,화장품 및 방향제 소매업,95526452,57283059.2,2020-12-15
2019-10,제주시,노형동,호텔업,15165000,57283059.2,2020-12-15
2019-10,제주시,노형동,한식 음식점업,4172678602,57283059.2,2020-12-15
2019-10,제주시,도두동,기타 수상오락 서비스업,60000,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,여행사업,81608972,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,육류 소매업,37193840,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,일식 음식점업,229158000,4330390.8610000005,2020-12-15
2019-10,서귀포시,예래동,전시 및 행사 대행업,152443000,7902449.127,2020-12-15
2019-10,제주시,봉개동,비알콜 음료점업,5955900,7191617.646000001,2020-12-15
2019-10,제주시,봉개동,마사지업,493000,7191617.646000001,2020-12-15
2019-10,제주시,봉개동,기타 외국식 음식점업,14831000,7191617.646000001,2020-12-15
2019-10,제주시,봉개동,그외 기타 종합 소매업,29598630,7191617.646000001,2020-12-15
2019-10,제주시,봉개동,과실 및 채소 소매업,7430700,7191617.646000001,2020-12-15
2019-10,제주시,봉개동,골프장 운영업,76000100,7191617.646000001,2020-12-15
2019-10,제주시,봉개동,건강보조식품 소매업,1000000,7191617.646000001,2020-12-15
2019-10,제주시,도두동,한식 음식점업,449418662,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,체인화 편의점,97376600,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,차량용 주유소 운영업,207896592,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,차량용 가스 충전업,42785887,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,중식 음식점업,10654300,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,전시 및 행사 대행업,5035000,4330390.8610000005,2020-12-15
2019-10,제주시,도두동,자동차 임대업,373573663,4330390.8610000005,2020-12-15
2019-10,제주시,노형동,"피자, 햄버거, 샌드위치 및 유사 음식점업",253805910,57283059.2,2020-12-15
2019-10,제주시,노형동,체인화 편의점,828589835,57283059.2,2020-12-15
2019-10,제주시,노형동,차량용 주유소 운영업,1049211396,57283059.2,2020-12-15
2019-10,제주시,노형동,차량용 가스 충전업,166659675,57283059.2,2020-12-15
2019-10,제주시,노형동,기타 대형 종합 소매업,2590413270,57283059.2,2020-12-15
2019-10,제주시,노형동,그외 기타 종합 소매업,154250000,57283059.2,2020-12-15
2019-10,제주시,노형동,그외 기타 스포츠시설 운영업,9362800,57283059.2,2020-12-15
2019-10,제주시,노형동,그외 기타 분류안된 오락관련 서비스업,3244000,57283059.2,2020-12-15
2019-10,제주시,노형동,관광 민예품 및 선물용품 소매업,11275500,57283059.2,2020-12-15
2019-10,제주시,노형동,과실 및 채소 소매업,158341431,57283059.2,2020-12-15
2019-10,제주시,노형동,건강보조식품 소매업,38928450,57283059.2,2020-12-15
2019-10,제주시,구좌읍,화장품 및 방향제 소매업,383000,15591889.16,2020-12-15
2019-10,제주시,구좌읍,호텔업,713200,15591889.16,2020-12-15
2019-10,제주시,구좌읍,한식 음식점업,978289695,15591889.16,2020-12-15
2019-10,제주시,구좌읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",10909800,15591889.16,2020-12-15
2019-10,제주시,구좌읍,체인화 편의점,181269110,15591889.16,2020-12-15
2019-10,제주시,구좌읍,차량용 주유소 운영업,474599666,15591889.16,2020-12-15
2019-10,제주시,구좌읍,차량용 가스 충전업,8158780,15591889.16,2020-12-15
2019-10,제주시,구좌읍,중식 음식점업,23681500,15591889.16,2020-12-15
2019-10,제주시,노형동,기타 외국식 음식점업,87121300,57283059.2,2020-12-15
2019-10,제주시,구좌읍,일식 음식점업,56422700,15591889.16,2020-12-15
2019-10,제주시,노형동,기타 주점업,93584000,57283059.2,2020-12-15
2019-10,제주시,노형동,마사지업,3340000,57283059.2,2020-12-15
2019-10,제주시,노형동,중식 음식점업,178517100,57283059.2,2020-12-15
2019-10,제주시,노형동,전시 및 행사 대행업,59145400,57283059.2,2020-12-15
2019-10,제주시,노형동,자동차 임대업,28589500,57283059.2,2020-12-15
2019-10,제주시,노형동,일식 음식점업,328737000,57283059.2,2020-12-15
2019-10,제주시,노형동,일반유흥 주점업,98517000,57283059.2,2020-12-15
2019-10,제주시,노형동,육류 소매업,327503800,57283059.2,2020-12-15
2019-10,제주시,노형동,욕탕업,16186000,57283059.2,2020-12-15
2019-10,제주시,노형동,여행사업,161034520,57283059.2,2020-12-15
2019-10,제주시,노형동,여관업,311076942,57283059.2,2020-12-15
2019-10,제주시,노형동,스포츠 및 레크레이션 용품 임대업,219073610,57283059.2,2020-12-15
2019-10,제주시,노형동,슈퍼마켓,1258313993,57283059.2,2020-12-15
2019-10,제주시,노형동,수산물 소매업,22144938,57283059.2,2020-12-15
2019-10,제주시,노형동,서양식 음식점업,361436069,57283059.2,2020-12-15
2019-10,제주시,노형동,빵 및 과자류 소매업,214461110,57283059.2,2020-12-15
2019-10,제주시,노형동,비알콜 음료점업,150767162,57283059.2,2020-12-15
2019-10,제주시,노형동,기타음식료품위주종합소매업,595079790,57283059.2,2020-12-15
2019-10,서귀포시,표선면,중식 음식점업,32674000,12123171.9,2020-12-15
2019-10,제주시,봉개동,기타 주점업,260000,7191617.646000001,2020-12-15
2019-10,서귀포시,표선면,일식 음식점업,82636200,12123171.9,2020-12-15
2019-10,서귀포시,중문동,수산물 소매업,29806500,11207974.59,2020-12-15
2019-10,서귀포시,중문동,서양식 음식점업,253136640,11207974.59,2020-12-15
2019-10,서귀포시,중문동,빵 및 과자류 소매업,47230590,11207974.59,2020-12-15
2019-10,서귀포시,중문동,비알콜 음료점업,7274210,11207974.59,2020-12-15
2019-10,서귀포시,중문동,면세점,534615040,11207974.59,2020-12-15
2019-10,서귀포시,중문동,마사지업,760000,11207974.59,2020-12-15
2019-10,서귀포시,중문동,슈퍼마켓,265041020,11207974.59,2020-12-15
2019-10,서귀포시,중문동,기타음식료품위주종합소매업,338483020,11207974.59,2020-12-15
2019-10,서귀포시,중문동,기타 외국식 음식점업,25944000,11207974.59,2020-12-15
2019-10,서귀포시,중문동,그외 기타 종합 소매업,4530000,11207974.59,2020-12-15
2019-10,서귀포시,중문동,그외 기타 스포츠시설 운영업,31747000,11207974.59,2020-12-15
2019-10,서귀포시,중문동,관광 민예품 및 선물용품 소매업,9063980,11207974.59,2020-12-15
2019-10,서귀포시,중문동,과실 및 채소 소매업,125716270,11207974.59,2020-12-15
2019-10,서귀포시,중문동,골프장 운영업,57531600,11207974.59,2020-12-15
2019-10,서귀포시,중문동,기타 주점업,23795000,11207974.59,2020-12-15
2019-10,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,26021600,11207974.59,2020-12-15
2019-10,서귀포시,중문동,여관업,563801824,11207974.59,2020-12-15
2019-10,서귀포시,중문동,욕탕업,391000,11207974.59,2020-12-15
2019-10,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,52674764,4887927.342,2020-12-15
2019-10,서귀포시,중앙동,과실 및 채소 소매업,393704111,4887927.342,2020-12-15
2019-10,서귀포시,중앙동,건강보조식품 소매업,7542030,4887927.342,2020-12-15
2019-10,서귀포시,중문동,화장품 및 방향제 소매업,4351500,11207974.59,2020-12-15
2019-10,서귀포시,중문동,호텔업,44842404,11207974.59,2020-12-15
2019-10,서귀포시,중문동,한식 음식점업,1010827868,11207974.59,2020-12-15
2019-10,서귀포시,중문동,"피자, 햄버거, 샌드위치 및 유사 음식점업",35819150,11207974.59,2020-12-15
2019-10,서귀포시,중문동,체인화 편의점,229211670,11207974.59,2020-12-15
2019-10,서귀포시,중문동,차량용 주유소 운영업,154738763,11207974.59,2020-12-15
2019-10,서귀포시,중문동,차량용 가스 충전업,5957513,11207974.59,2020-12-15
2019-10,서귀포시,중문동,중식 음식점업,51890800,11207974.59,2020-12-15
2019-10,서귀포시,중문동,전시 및 행사 대행업,3160600,11207974.59,2020-12-15
2019-10,서귀포시,중문동,일식 음식점업,134433200,11207974.59,2020-12-15
2019-10,서귀포시,중문동,일반유흥 주점업,52498300,11207974.59,2020-12-15
2019-10,서귀포시,중문동,육류 소매업,3517708,11207974.59,2020-12-15
2019-10,서귀포시,중문동,건강보조식품 소매업,338960,11207974.59,2020-12-15
2019-10,서귀포시,중앙동,그외 기타 스포츠시설 운영업,900000,4887927.342,2020-12-15
2019-10,서귀포시,정방동,화장품 및 방향제 소매업,113524640,4941187.728,2020-12-15
2019-10,서귀포시,정방동,한식 음식점업,1657430896,4941187.728,2020-12-15
2019-10,서귀포시,정방동,기타 외국식 음식점업,36610900,4941187.728,2020-12-15
2019-10,서귀포시,정방동,기타 수상오락 서비스업,1620000,4941187.728,2020-12-15
2019-10,서귀포시,정방동,그외 기타 종합 소매업,5200000,4941187.728,2020-12-15
2019-10,서귀포시,정방동,그외 기타 스포츠시설 운영업,900000,4941187.728,2020-12-15
2019-10,서귀포시,정방동,관광 민예품 및 선물용품 소매업,52674764,4941187.728,2020-12-15
2019-10,서귀포시,정방동,과실 및 채소 소매업,393704111,4941187.728,2020-12-15
2019-10,서귀포시,정방동,기타 주점업,195820300,4941187.728,2020-12-15
2019-10,서귀포시,정방동,건강보조식품 소매업,7542030,4941187.728,2020-12-15
2019-10,서귀포시,예래동,화장품 및 방향제 소매업,120000,7902449.127,2020-12-15
2019-10,서귀포시,예래동,호텔업,2922570364,7902449.127,2020-12-15
2019-10,서귀포시,예래동,한식 음식점업,1063425191,7902449.127,2020-12-15
2019-10,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",45451800,7902449.127,2020-12-15
2019-10,서귀포시,예래동,차량용 주유소 운영업,265146643,7902449.127,2020-12-15
2019-10,서귀포시,표선면,전시 및 행사 대행업,168117800,12123171.9,2020-12-15
2019-10,서귀포시,예래동,휴양콘도 운영업,92978494,7902449.127,2020-12-15
2019-10,서귀포시,정방동,기타음식료품위주종합소매업,181982220,4941187.728,2020-12-15
2019-10,서귀포시,정방동,마사지업,1655000,4941187.728,2020-12-15
2019-10,서귀포시,정방동,비알콜 음료점업,61333270,4941187.728,2020-12-15
2019-10,서귀포시,정방동,"피자, 햄버거, 샌드위치 및 유사 음식점업",122865250,4941187.728,2020-12-15
2019-10,서귀포시,정방동,체인화 편의점,404166380,4941187.728,2020-12-15
2019-10,서귀포시,정방동,차량용 주유소 운영업,105499831,4941187.728,2020-12-15
2019-10,서귀포시,정방동,중식 음식점업,76385750,4941187.728,2020-12-15
2019-10,서귀포시,정방동,전시 및 행사 대행업,2627000,4941187.728,2020-12-15
2019-10,서귀포시,정방동,일식 음식점업,494800500,4941187.728,2020-12-15
2019-10,서귀포시,정방동,일반유흥 주점업,525364240,4941187.728,2020-12-15
2019-10,서귀포시,정방동,육류 소매업,133652756,4941187.728,2020-12-15
2019-10,서귀포시,정방동,욕탕업,170800,4941187.728,2020-12-15
2019-10,서귀포시,정방동,여관업,405654127,4941187.728,2020-12-15
2019-10,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,470077500,4941187.728,2020-12-15
2019-10,서귀포시,정방동,슈퍼마켓,234386777,4941187.728,2020-12-15
2019-10,서귀포시,정방동,수산물 소매업,364497162,4941187.728,2020-12-15
2019-10,서귀포시,정방동,서양식 음식점업,127211540,4941187.728,2020-12-15
2019-10,서귀포시,정방동,빵 및 과자류 소매업,123384023,4941187.728,2020-12-15
2019-10,서귀포시,정방동,호텔업,1651530,4941187.728,2020-12-15
2019-10,서귀포시,중앙동,그외 기타 종합 소매업,5200000,4887927.342,2020-12-15
2019-10,서귀포시,예래동,체인화 편의점,208408280,7902449.127,2020-12-15
2019-10,서귀포시,중앙동,기타 외국식 음식점업,36610900,4887927.342,2020-12-15
2019-10,서귀포시,천지동,화장품 및 방향제 소매업,113745640,9089774.498,2020-12-15
2019-10,서귀포시,천지동,호텔업,19834509,9089774.498,2020-12-15
2019-10,서귀포시,천지동,한식 음식점업,1924852926,9089774.498,2020-12-15
2019-10,서귀포시,천지동,"피자, 햄버거, 샌드위치 및 유사 음식점업",133196600,9089774.498,2020-12-15
2019-10,서귀포시,천지동,체인화 편의점,543559970,9089774.498,2020-12-15
2019-10,서귀포시,천지동,차량용 주유소 운영업,250693282,9089774.498,2020-12-15
2019-10,서귀포시,천지동,차량용 가스 충전업,18983170,9089774.498,2020-12-15
2019-10,서귀포시,천지동,중식 음식점업,92083250,9089774.498,2020-12-15
2019-10,서귀포시,천지동,전시 및 행사 대행업,4308800,9089774.498,2020-12-15
2019-10,서귀포시,천지동,일식 음식점업,501234900,9089774.498,2020-12-15
2019-10,서귀포시,천지동,일반유흥 주점업,525364240,9089774.498,2020-12-15
2019-10,서귀포시,천지동,육류 소매업,133652756,9089774.498,2020-12-15
2019-10,서귀포시,천지동,욕탕업,7074000,9089774.498,2020-12-15
2019-10,서귀포시,천지동,여관업,411023127,9089774.498,2020-12-15
2019-10,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,476215500,9089774.498,2020-12-15
2019-10,서귀포시,표선면,건강보조식품 소매업,9236700,12123171.9,2020-12-15
2019-10,서귀포시,천지동,슈퍼마켓,242646767,9089774.498,2020-12-15
2019-10,서귀포시,표선면,과실 및 채소 소매업,309922306,12123171.9,2020-12-15
2019-10,서귀포시,표선면,그외 기타 스포츠시설 운영업,11870000,12123171.9,2020-12-15
2019-10,서귀포시,표선면,일반유흥 주점업,90253000,12123171.9,2020-12-15
2019-10,서귀포시,중앙동,기타 수상오락 서비스업,1620000,4887927.342,2020-12-15
2019-10,서귀포시,표선면,육류 소매업,41863000,12123171.9,2020-12-15
2019-10,서귀포시,표선면,욕탕업,850000,12123171.9,2020-12-15
2019-10,서귀포시,표선면,여관업,43466056,12123171.9,2020-12-15
2019-10,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,37021370,12123171.9,2020-12-15
2019-10,서귀포시,표선면,슈퍼마켓,260029620,12123171.9,2020-12-15
2019-10,서귀포시,표선면,수산물 소매업,67913000,12123171.9,2020-12-15
2019-10,서귀포시,표선면,서양식 음식점업,52075670,12123171.9,2020-12-15
2019-10,서귀포시,표선면,빵 및 과자류 소매업,22519080,12123171.9,2020-12-15
2019-10,서귀포시,표선면,비알콜 음료점업,12328900,12123171.9,2020-12-15
2019-10,서귀포시,표선면,기타음식료품위주종합소매업,226076110,12123171.9,2020-12-15
2019-10,서귀포시,표선면,기타 주점업,35008000,12123171.9,2020-12-15
2019-10,서귀포시,표선면,기타 외국식 음식점업,5236084,12123171.9,2020-12-15
2019-10,서귀포시,표선면,그외 기타 종합 소매업,2750000,12123171.9,2020-12-15
2019-10,서귀포시,표선면,관광 민예품 및 선물용품 소매업,233540800,12123171.9,2020-12-15
