날짜,관광지명,관광객수
2010.06,익스트림 아일랜드,0
2010.06,일출랜드,258
2010.06,정방폭포,3665
2010.06,제주민속촌박물관,4325
2010.06,제주조각공원,129
2010.06,제주추사관,0
2010.06,중문주상절리대,9487
2010.06,천제연폭포,8033
2010.06,천지연폭포,15898
2010.06,카멜리아힐,0
2010.06,테디베어뮤지엄,13743
2010.06,퍼시픽랜드,0
2010.06,아쿠아플라넷,0
2010.06,화락원,0
2010.07,(주)제주미니미니랜드,0
2010.07,국립제주박물관,575
2010.07,도립미술관,0
2010.07,만장굴관광지,12511
2010.07,목석원,0
2010.07,민속자연사박물관,10971
2010.07,비자림,47
2010.07,산굼부리,3848
2010.07,삼성혈,5550
2010.07,삼양선사유적지,0
2010.07,생각하는 정원,1606
2010.07,절물자연휴양림,413
2010.07,제주도립 김창열미술관,0
2010.07,제주돌문화공원,47
2010.07,제주러브랜드,9636
2010.07,제주목관아지,375
2010.07,제주별빛누리공원,3
2010.07,제주항일기념관,19
2010.07,한라산국립공원,0
2010.07,한림공원,2544
2010.07,항몽 유적지,17
2010.07,해녀 박물관,2090
2010.07,감귤박물관,347
2010.07,기당미술관,0
2010.07,마라해양도립공원,0
2010.07,박물관은살아있다,0
2010.07,산방산,1673
2010.07,서귀포도립해양공원,0
2010.07,서귀포자연휴양림,0
2010.07,서복전시관,506
2010.07,성산일출봉,44021
2010.07,소리섬박물관,0
2010.07,소인국테마파크,0
2010.07,신영영화박물관,0
2010.07,아프리카박물관,0
2010.07,여미지식물원,0
2010.07,이중섭미술관,184
2010.07,익스트림 아일랜드,0
2010.07,일출랜드,230
2010.07,정방폭포,3091
2010.07,제주민속촌박물관,2775
2010.07,제주조각공원,33
2010.07,제주추사관,10
2010.07,중문주상절리대,10371
2010.07,천제연폭포,9302
2010.07,천지연폭포,20686
2010.07,카멜리아힐,0
2010.07,테디베어뮤지엄,15857
2010.07,퍼시픽랜드,0
2010.07,아쿠아플라넷,0
2010.07,화락원,0
2010.08,(주)제주미니미니랜드,0
2010.08,국립제주박물관,898
2010.08,도립미술관,0
2010.08,만장굴관광지,9044
2010.08,목석원,0
2010.08,민속자연사박물관,14355
2010.08,비자림,116
2010.08,산굼부리,4546
2010.08,삼성혈,4761
2010.08,삼양선사유적지,0
2010.08,생각하는 정원,1649
2010.08,절물자연휴양림,353
2010.08,제주도립 김창열미술관,0
2010.08,제주돌문화공원,629
2010.08,제주러브랜드,12079
2010.08,제주목관아지,476
2010.08,제주별빛누리공원,10
2010.08,제주항일기념관,30
2010.08,한라산국립공원,0
2010.08,한림공원,2406
2010.08,항몽 유적지,42
2010.08,해녀 박물관,1931
2010.08,감귤박물관,301
2010.08,기당미술관,0
2010.08,마라해양도립공원,0
2010.08,박물관은살아있다,0
2010.08,산방산,1329
2010.08,서귀포도립해양공원,0
2010.08,서귀포자연휴양림,0
2010.08,서복전시관,983
2010.08,성산일출봉,57188
2010.08,소리섬박물관,0
2010.08,소인국테마파크,0
2010.08,신영영화박물관,0
2010.08,아프리카박물관,0
2010.08,여미지식물원,0
2010.08,이중섭미술관,181
2010.08,익스트림 아일랜드,0
2010.08,일출랜드,294
2010.08,정방폭포,3421
2010.08,제주민속촌박물관,3842
2010.08,제주조각공원,68
2010.08,제주추사관,7
2010.08,중문주상절리대,10983
2010.08,천제연폭포,8772
2010.08,천지연폭포,26185
2010.08,카멜리아힐,0
2010.08,테디베어뮤지엄,21137
2010.08,퍼시픽랜드,0
2010.08,아쿠아플라넷,0
2010.08,화락원,0
2010.09,(주)제주미니미니랜드,0
2010.09,국립제주박물관,192
2010.09,도립미술관,0
2010.09,만장굴관광지,8986
2010.09,목석원,0
2010.09,민속자연사박물관,12969
2010.09,비자림,54
2010.09,산굼부리,1324
2010.09,삼성혈,6527
2010.09,삼양선사유적지,0
2010.09,생각하는 정원,1673
2010.09,절물자연휴양림,89
2010.09,제주도립 김창열미술관,0
2010.09,제주돌문화공원,497
2010.09,제주러브랜드,8427
2010.09,제주목관아지,489
2010.09,제주별빛누리공원,6
2010.09,제주항일기념관,20
2010.09,한라산국립공원,0
2010.09,한림공원,4025
2010.09,항몽 유적지,4
2010.09,해녀 박물관,1734
2010.09,감귤박물관,131
2010.09,기당미술관,1
2010.09,마라해양도립공원,0
2010.09,박물관은살아있다,0
2010.09,산방산,2569
2010.09,서귀포도립해양공원,0
2010.09,서귀포자연휴양림,0
2010.09,서복전시관,576
2010.09,성산일출봉,45722
2010.09,소리섬박물관,0
2010.09,소인국테마파크,0
2010.09,신영영화박물관,0
2010.09,아프리카박물관,0
2010.09,여미지식물원,0
2010.09,이중섭미술관,97
2010.09,익스트림 아일랜드,0
2010.09,일출랜드,378
2010.09,정방폭포,3209
2010.09,제주민속촌박물관,3439
2010.09,제주조각공원,35
2010.09,제주추사관,11
2010.09,중문주상절리대,8327
2010.09,천제연폭포,10018
2010.09,천지연폭포,16454
2010.09,카멜리아힐,0
2010.09,테디베어뮤지엄,14637
2010.09,퍼시픽랜드,0
2010.09,아쿠아플라넷,0
2010.09,화락원,0
2010.1,(주)제주미니미니랜드,0
2010.1,국립제주박물관,1000
2010.1,도립미술관,0
2010.1,만장굴관광지,11850
2010.1,목석원,0
2010.1,민속자연사박물관,12298
2010.1,비자림,127
2010.1,산굼부리,3899
2010.1,삼성혈,6730
2010.1,삼양선사유적지,2
2010.1,생각하는 정원,1677
2010.1,절물자연휴양림,97
2010.1,제주도립 김창열미술관,0
2010.1,제주돌문화공원,882
2010.1,제주러브랜드,1136
2010.1,제주목관아지,524
2010.1,제주별빛누리공원,0
2010.1,제주항일기념관,18
2010.1,한라산국립공원,0
2010.1,한림공원,3359
2010.1,항몽 유적지,53
2010.1,해녀 박물관,3193
2010.1,감귤박물관,322
2010.1,기당미술관,1
2010.1,마라해양도립공원,0
2010.1,박물관은살아있다,0
2010.1,산방산,2616
2010.1,서귀포도립해양공원,0
2010.1,서귀포자연휴양림,0
2010.1,서복전시관,1155
2010.1,성산일출봉,50784
2010.1,소리섬박물관,0
2010.1,소인국테마파크,0
2010.1,신영영화박물관,0
2010.1,아프리카박물관,0
2010.1,여미지식물원,0
2010.1,이중섭미술관,85
2010.1,익스트림 아일랜드,0
2010.1,일출랜드,551
2010.1,정방폭포,7554
2010.1,제주민속촌박물관,5607
2010.1,제주조각공원,22
2010.1,제주추사관,24
2010.1,중문주상절리대,11671
2010.1,천제연폭포,15621
2010.1,천지연폭포,12568
2010.1,카멜리아힐,0
2010.1,테디베어뮤지엄,17792
2010.1,퍼시픽랜드,0
2010.1,아쿠아플라넷,0
2010.1,화락원,0
2010.11,(주)제주미니미니랜드,0
2010.11,국립제주박물관,964
2010.11,도립미술관,0
2010.11,만장굴관광지,13511
2010.11,목석원,0
2010.11,민속자연사박물관,8432
2010.11,비자림,31
2010.11,산굼부리,3227
2010.11,삼성혈,7880
2010.11,삼양선사유적지,36
2010.11,생각하는 정원,661
2010.11,절물자연휴양림,37
2010.11,제주도립 김창열미술관,0
2010.11,제주돌문화공원,260
2010.11,제주러브랜드,9832
2010.11,제주목관아지,406
2010.11,제주별빛누리공원,18
2010.11,제주항일기념관,12
2010.11,한라산국립공원,0
2010.11,한림공원,2223
2010.11,항몽 유적지,44
2010.11,해녀 박물관,1709
2010.11,감귤박물관,449
2010.11,기당미술관,2
2010.11,마라해양도립공원,0
2010.11,박물관은살아있다,0
2010.11,산방산,3695
2010.11,서귀포도립해양공원,0
2010.11,서귀포자연휴양림,0
2010.11,서복전시관,881
2010.11,성산일출봉,39007
2010.11,소리섬박물관,0
2010.11,소인국테마파크,0
2010.11,신영영화박물관,0
2010.11,아프리카박물관,0
2010.11,여미지식물원,0
2010.11,이중섭미술관,72
2010.11,익스트림 아일랜드,0
2010.11,일출랜드,246
2010.11,정방폭포,3426
2010.11,제주민속촌박물관,5136
2010.11,제주조각공원,25
2010.11,제주추사관,27
2010.11,중문주상절리대,7744
2010.11,천제연폭포,12687
2010.11,천지연폭포,13530
2010.11,카멜리아힐,0
2010.11,테디베어뮤지엄,11389
2010.11,퍼시픽랜드,0
2010.11,아쿠아플라넷,0
2010.11,화락원,0
2010.12,(주)제주미니미니랜드,0
2010.12,국립제주박물관,890
2010.12,도립미술관,0
2010.12,만장굴관광지,7766
2010.12,목석원,0
2010.12,민속자연사박물관,5793
2010.12,비자림,16
2010.12,산굼부리,2454
2010.12,삼성혈,4899
2010.12,삼양선사유적지,2
2010.12,생각하는 정원,423
2010.12,절물자연휴양림,38
2010.12,제주도립 김창열미술관,0
2010.12,제주돌문화공원,55
2010.12,제주러브랜드,8751
2010.12,제주목관아지,165
2010.12,제주별빛누리공원,1
2010.12,제주항일기념관,5
2010.12,한라산국립공원,0
2010.12,한림공원,1366
2010.12,항몽 유적지,21
2010.12,해녀 박물관,1364
2010.12,감귤박물관,102
2010.12,기당미술관,0
2010.12,마라해양도립공원,0
2010.12,박물관은살아있다,0
2010.12,산방산,2026
2010.12,서귀포도립해양공원,0
2010.12,서귀포자연휴양림,0
2010.12,서복전시관,454
2010.12,성산일출봉,42571
2010.12,소리섬박물관,0
2010.12,소인국테마파크,0
2010.12,신영영화박물관,0
2010.12,아프리카박물관,0
2010.12,여미지식물원,0
2010.12,이중섭미술관,101
2010.12,익스트림 아일랜드,0
2010.12,일출랜드,319
2010.12,정방폭포,2335
2010.12,제주민속촌박물관,5989
2010.12,제주조각공원,9
2010.12,제주추사관,134
2010.12,중문주상절리대,5733
2010.12,천제연폭포,9992
2010.12,천지연폭포,8462
2010.12,카멜리아힐,0
2010.12,테디베어뮤지엄,14575
2010.12,퍼시픽랜드,0
2010.12,아쿠아플라넷,0
2010.12,화락원,0
2011.01,(주)제주미니미니랜드,255
2011.01,국립제주박물관,130
2011.01,도립미술관,0
2011.01,만장굴관광지,5716
2011.01,목석원,0
2011.01,민속자연사박물관,4062
2011.01,비자림,5
2011.01,산굼부리,972
2011.01,삼성혈,3758
2011.01,삼양선사유적지,2
2011.01,생각하는 정원,267
2011.01,절물자연휴양림,0
2011.01,제주도립 김창열미술관,0
2011.01,제주돌문화공원,22
2011.01,제주러브랜드,2653
2011.01,제주목관아지,123
2011.01,제주별빛누리공원,0
2011.01,제주항일기념관,40
2011.01,한라산국립공원,0
2011.01,한림공원,743
2011.01,항몽 유적지,2
2011.01,해녀 박물관,612
2011.01,감귤박물관,59
2011.01,기당미술관,0
2011.01,마라해양도립공원,0
2011.01,박물관은살아있다,0
2011.01,산방산,1598
2011.01,서귀포도립해양공원,0
2011.01,서귀포자연휴양림,0
2011.01,서복전시관,242
2011.01,성산일출봉,22318
2011.01,소리섬박물관,0
2011.01,소인국테마파크,0
2011.01,신영영화박물관,0
2011.01,아프리카박물관,0
2011.01,여미지식물원,0
2011.01,이중섭미술관,110
2011.01,익스트림 아일랜드,0
2011.01,일출랜드,97
2011.01,정방폭포,1530
2011.01,제주민속촌박물관,2153
2011.01,제주조각공원,6
2011.01,제주추사관,0
2011.01,중문주상절리대,2681
2011.01,천제연폭포,4096
2011.01,천지연폭포,3096
2011.01,카멜리아힐,0
2011.01,테디베어뮤지엄,4654
2011.01,퍼시픽랜드,0
2011.01,아쿠아플라넷,0
2011.01,화락원,0
2011.02,(주)제주미니미니랜드,394
2011.02,국립제주박물관,137
2011.02,도립미술관,0
2011.02,만장굴관광지,5650
2011.02,목석원,0
2011.02,민속자연사박물관,2772
2011.02,비자림,85
2011.02,산굼부리,1291
2011.02,삼성혈,3850
2011.02,삼양선사유적지,0
2011.02,생각하는 정원,272
2011.02,절물자연휴양림,0
2011.02,제주도립 김창열미술관,0
2011.02,제주돌문화공원,56
2011.02,제주러브랜드,1257
2011.02,제주목관아지,180
2011.02,제주별빛누리공원,0
2011.02,제주항일기념관,10
2011.02,한라산국립공원,0
2011.02,한림공원,846
2011.02,항몽 유적지,3
2011.02,해녀 박물관,728
2011.02,감귤박물관,78
2011.02,기당미술관,3
2011.02,마라해양도립공원,0
2011.02,박물관은살아있다,0
2011.02,산방산,1490
2011.02,서귀포도립해양공원,0
2011.02,서귀포자연휴양림,6
2011.02,서복전시관,301
2011.02,성산일출봉,29230
2011.02,소리섬박물관,0
2011.02,소인국테마파크,0
2011.02,신영영화박물관,0
2011.02,아프리카박물관,0
2011.02,여미지식물원,0
2011.02,이중섭미술관,58
2011.02,익스트림 아일랜드,0
2011.02,일출랜드,206
2011.02,정방폭포,1828
2011.02,제주민속촌박물관,2604
2011.02,제주조각공원,0
2011.02,제주추사관,0
2011.02,중문주상절리대,4704
2011.02,천제연폭포,5260
2011.02,천지연폭포,6075
2011.02,카멜리아힐,0
2011.02,테디베어뮤지엄,5555
2011.02,퍼시픽랜드,0
2011.02,아쿠아플라넷,0
2011.02,화락원,0
2011.03,(주)제주미니미니랜드,522
2011.03,국립제주박물관,127
2011.03,도립미술관,0
2011.03,만장굴관광지,6927
2011.03,목석원,0
2011.03,민속자연사박물관,6234
2011.03,비자림,72
2011.03,산굼부리,1363
2011.03,삼성혈,4096
2011.03,삼양선사유적지,3
2011.03,생각하는 정원,544
2011.03,절물자연휴양림,0
2011.03,제주도립 김창열미술관,0
2011.03,제주돌문화공원,39
2011.03,제주러브랜드,3004
2011.03,제주목관아지,143
2011.03,제주별빛누리공원,2
2011.03,제주항일기념관,39
2011.03,한라산국립공원,0
2011.03,한림공원,929
2011.03,항몽 유적지,7
2011.03,해녀 박물관,903
2011.03,감귤박물관,502
2011.03,기당미술관,5
2011.03,마라해양도립공원,0
2011.03,박물관은살아있다,0
2011.03,산방산,1974
2011.03,서귀포도립해양공원,0
2011.03,서귀포자연휴양림,3
2011.03,서복전시관,549
2011.03,성산일출봉,32626
2011.03,소리섬박물관,0
2011.03,소인국테마파크,0
2011.03,신영영화박물관,0
2011.03,아프리카박물관,0
2011.03,여미지식물원,0
2011.03,이중섭미술관,5
2011.03,익스트림 아일랜드,0
2011.03,일출랜드,79
2011.03,정방폭포,1122
2011.03,제주민속촌박물관,21122
2011.03,제주조각공원,0
2011.03,제주추사관,0
2011.03,중문주상절리대,5898
2011.03,천제연폭포,5132
2011.03,천지연폭포,7982
2011.03,카멜리아힐,0
2011.03,테디베어뮤지엄,15486
2011.03,퍼시픽랜드,0
2011.03,아쿠아플라넷,0
2011.03,화락원,0
2011.04,(주)제주미니미니랜드,818
2011.04,국립제주박물관,362
2011.04,도립미술관,0
2011.04,만장굴관광지,8203
2011.04,목석원,0
2011.04,민속자연사박물관,4742
2011.04,비자림,85
2011.04,산굼부리,1809
2011.04,삼성혈,4851
2011.04,삼양선사유적지,9
2011.04,생각하는 정원,1114
2011.04,절물자연휴양림,0
2011.04,제주도립 김창열미술관,0
2011.04,제주돌문화공원,82
2011.04,제주러브랜드,9400
2011.04,제주목관아지,238
2011.04,제주별빛누리공원,9
2011.04,제주항일기념관,39
2011.04,한라산국립공원,0
2011.04,한림공원,1084
2011.04,항몽 유적지,35
2011.04,해녀 박물관,1265
2011.04,감귤박물관,490
2011.04,기당미술관,2
2011.04,마라해양도립공원,0
2011.04,박물관은살아있다,0
2011.04,산방산,3307
2011.04,서귀포도립해양공원,0
2011.04,서귀포자연휴양림,5
2011.04,서복전시관,667
2011.04,성산일출봉,41917
2011.04,소리섬박물관,0
2011.04,소인국테마파크,0
2011.04,신영영화박물관,0
2011.04,아프리카박물관,0
2011.04,여미지식물원,0
2011.04,이중섭미술관,69
2011.04,익스트림 아일랜드,0
2011.04,일출랜드,104
2011.04,정방폭포,2072
2011.04,제주민속촌박물관,3823
2011.04,제주조각공원,20
2011.04,제주추사관,2
2011.04,중문주상절리대,8752
2011.04,천제연폭포,6123
2011.04,천지연폭포,12948
2011.04,카멜리아힐,0
2011.04,테디베어뮤지엄,10860
2011.04,퍼시픽랜드,0
2011.04,아쿠아플라넷,0
2011.04,화락원,0
2011.05,(주)제주미니미니랜드,1140
2011.05,국립제주박물관,1174
